phi,psi
-81.96308135986328,37.448883056640625
-74.18538665771484,164.09388732910156
-92.88508605957031,160.99716186523438
-77.47392272949219,135.16709899902344
-82.73973846435547,-178.9493408203125
-62.94729232788086,173.08848571777344
-86.75887298583984,-176.0343475341797
-100.09490203857422,155.94577026367188
-59.709224700927734,140.66941833496094
-87.3702621459961,153.08468627929688
-84.92730712890625,147.9577178955078
-73.88582611083984,157.35308837890625
-98.50904846191406,156.25787353515625
-82.67847442626953,161.85667419433594
-111.18063354492188,174.22804260253906
-87.80956268310547,117.12772369384766
-118.03141021728516,-178.3279266357422
-85.01130676269531,165.51473999023438
-83.67134094238281,148.24754333496094
-81.90032196044922,137.63771057128906
-101.46446228027344,135.8894500732422
-73.61325073242188,87.51012420654297
-101.25941467285156,146.46832275390625
-85.73480987548828,161.90377807617188
-120.14266204833984,140.89004516601562
-62.923831939697266,161.1442413330078
-90.09395599365234,156.77642822265625
-74.6496810913086,154.03627014160156
-88.07630157470703,158.8338165283203
-123.73881530761719,124.62174224853516
-82.88011932373047,155.28004455566406
-86.80209350585938,158.5399627685547
-92.35625457763672,173.80943298339844
-63.64311981201172,177.21205139160156
-33.29352569580078,135.4240264892578
-97.37238311767578,161.06402587890625
-117.29194641113281,178.44509887695312
-68.03205871582031,-29.434528350830078
-93.12329864501953,-19.75595474243164
-125.55313110351562,-10.456417083740234
-81.82188415527344,41.80508041381836
-114.51534271240234,1.5975338220596313
-77.57611846923828,103.33137512207031
-129.48959350585938,126.93694305419922
-100.43331909179688,167.98541259765625
-110.2762680053711,155.78994750976562
-63.564788818359375,136.71286010742188
-76.7485580444336,164.07867431640625
-78.59309387207031,166.46836853027344
-105.76842498779297,153.16464233398438
-68.62879180908203,138.9852752685547
-132.7913055419922,166.68545532226562
-82.59608459472656,159.59815979003906
-81.07525634765625,161.26309204101562
-118.85218048095703,170.9210968017578
-123.50056457519531,153.9407958984375
-110.77239990234375,-46.09096145629883
-75.12994384765625,-36.453468322753906
-125.08124542236328,-33.61066818237305
-90.9204330444336,147.2467803955078
-112.34577178955078,-177.68060302734375
-80.2911376953125,145.9946746826172
-64.77737426757812,161.04966735839844
-80.76819610595703,159.5386962890625
-65.09269714355469,157.86761474609375
-79.87316131591797,173.38340759277344
-113.0059814453125,145.09014892578125
-118.79866027832031,177.2459716796875
-92.29308319091797,170.36936950683594
-100.088134765625,-176.37869262695312
-96.14899444580078,-126.14617156982422
-106.92945098876953,160.3763427734375
-85.80347442626953,142.3026123046875
-74.96392059326172,137.7033233642578
-124.58071899414062,178.7815704345703
-86.05325317382812,166.44937133789062
-65.46935272216797,114.2865982055664
